Date,Open,High,Low,Close,Volume,Capital Gains
2020-04-20 00:00:00-04:00,268.01832000676296,271.98252103270977,266.8233957690902,267.0509948730469,100109300,0.0
2020-04-21 00:00:00-04:00,262.4419245833681,263.68428452565075,257.9750898265302,258.94244384765625,126385700,0.0
2020-04-22 00:00:00-04:00,263.97820772573596,266.4913768435334,262.6125556500477,264.6894836425781,92951600,0.0
2020-04-23 00:00:00-04:00,266.00779594090494,269.27967791571183,264.3576444798206,264.67059326171875,104709700,0.0
2020-04-24 00:00:00-04:00,266.23540577955356,269.05206039151153,264.1205343493421,268.3597412109375,85063200,0.0
2020-04-27 00:00:00-04:00,270.39872136427766,273.3860752380899,269.92453729091386,272.22906494140625,77896600,0.0
2020-04-28 00:00:00-04:00,275.99401824819495,276.3544026840435,270.66419523437116,270.9771728515625,105270000,0.0
2020-04-29 00:00:00-04:00,276.4777628741291,279.6548019335498,275.4155951873506,278.0710144042969,118745600,0.0
2020-04-30 00:00:00-04:00,276.6484076539212,278.1752951090734,273.6895042692531,275.48193359375,122901700,0.0
2020-05-01 00:00:00-04:00,270.5789030965621,275.6526782724631,266.9845798566239,268.18902587890625,125180000,0.0
2020-05-04 00:00:00-04:00,266.2449040265707,269.24175129097193,264.71804497434556,268.9288024902344,80873200,0.0
2020-05-05 00:00:00-04:00,271.8402293439278,274.3154560404629,269.06148898612133,271.4134521484375,79569900,0.0
2020-05-06 00:00:00-04:00,273.16796220529403,273.56626060942193,269.12790474060694,269.5736389160156,73632600,0.0
2020-05-07 00:00:00-04:00,272.89290027642767,274.81808621713986,272.30491672929816,272.8265075683594,75250400,0.0
2020-05-08 00:00:00-04:00,276.0604566010603,277.8244362519589,274.8939534618871,277.34075927734375,76452400,0.0
2020-05-11 00:00:00-04:00,275.3491353678684,278.82016538962336,274.9128942332334,277.3976135253906,79514200,0.0
2020-05-12 00:00:00-04:00,278.6211526038791,279.0479010068865,271.72649600448744,271.8687744140625,95870800,0.0
2020-05-13 00:00:00-04:00,271.2901998278359,272.361860504201,264.55677994724925,267.06048583984375,144721100,0.0
2020-05-14 00:00:00-04:00,264.5473935675907,270.38931781394143,258.89509670623914,270.2565612792969,121977900,0.0
2020-05-15 00:00:00-04:00,267.7907172899633,271.54624716408256,266.8138992261275,271.49884033203125,111146300,0.0
2020-05-18 00:00:00-04:00,277.9192558617094,281.42822935459975,277.5873501853228,279.7685852050781,119703800,0.0
2020-05-19 00:00:00-04:00,279.15220164398113,280.91615270614494,276.87612362039135,276.89508056640625,95189300,0.0
2020-05-20 00:00:00-04:00,280.54626327069604,282.49040633346596,280.3091712414852,281.59893798828125,85861700,0.0
2020-05-21 00:00:00-04:00,281.4662023844184,282.3007710198632,278.52625521570167,279.6548156738281,78293900,0.0
2020-05-22 00:00:00-04:00,279.3608069261816,280.36607482836354,278.0805041626409,280.1858825683594,63958200,0.0
2020-05-26 00:00:00-04:00,286.3407945250898,286.5873795106142,280.2048513095914,283.637939453125,88951400,0.0
2020-05-27 00:00:00-04:00,286.5209214917831,287.8960666011684,281.5419897357158,287.8581237792969,104817400,0.0
2020-05-28 00:00:00-04:00,288.92030819405466,290.997236449408,286.63473781901627,287.3270568847656,90405200,0.0
2020-05-29 00:00:00-04:00,286.8433812847927,289.21430131875195,284.00777018558387,288.60736083984375,119090800,0.0
2020-06-01 00:00:00-04:00,287.94349091306105,290.3997605888985,287.4124071421716,289.7738342285156,55758300,0.0
2020-06-02 00:00:00-04:00,290.7222461723707,292.2206840638781,289.347129713546,292.1732482910156,74267200,0.0
2020-06-03 00:00:00-04:00,294.22168715154135,297.0478342883602,293.93718832047364,296.0615234375,92567600,0.0
2020-06-04 00:00:00-04:00,295.04675199622324,296.83918139258805,293.1215661308097,295.2838439941406,75794400,0.0
2020-06-05 00:00:00-04:00,300.850824863051,304.6822111753862,300.7844321495363,302.85186767578125,150524700,0.0
2020-06-08 00:00:00-04:00,303.6864561974102,306.71175297149915,303.12692245079717,306.5126037597656,73641200,0.0
2020-06-09 00:00:00-04:00,303.76230019988225,306.5884476439248,302.87083184310035,304.2270202636719,77479200,0.0
2020-06-10 00:00:00-04:00,304.82454394234406,305.744462327547,301.78975388302024,302.52947998046875,95000800,0.0
2020-06-11 00:00:00-04:00,295.3786965503398,296.03307280202773,284.5199000443888,285.0888977050781,209243600,0.0
2020-06-12 00:00:00-04:00,292.32500496712083,293.12163078280275,283.1827505607613,288.5030822753906,194678900,0.0
2020-06-15 00:00:00-04:00,282.6326187978452,292.3628836654713,281.4187089247255,291.1963806152344,135782700,0.0
2020-06-16 00:00:00-04:00,299.19117564238275,299.34291800990684,291.78442317012843,296.80126953125,137627500,0.0
2020-06-17 00:00:00-04:00,297.853991119334,298.1574758726794,294.8097085267928,295.56842041015625,83398900,0.0
2020-06-18 00:00:00-04:00,294.00367994230555,296.1754226145344,293.529495769729,295.6822814941406,80828700,0.0
2020-06-19 00:00:00-04:00,299.25998513639274,299.46001071821007,291.9825538972107,293.992431640625,135549600,0.0
2020-06-22 00:00:00-04:00,293.3732293260064,296.2880038120577,292.192087240465,295.87841796875,74649400,0.0
2020-06-23 00:00:00-04:00,298.6122628428602,299.57433918022963,296.82147994802983,297.2406005859375,68471200,0.0
2020-06-24 00:00:00-04:00,295.13550070606146,295.77371640065024,287.7628376532542,289.65838623046875,132813500,0.0
2020-06-25 00:00:00-04:00,289.0677756166736,293.0398865370218,286.9817073668106,292.7636413574219,89468000,0.0
2020-06-26 00:00:00-04:00,291.6300709961865,291.8491659774722,285.20995142781305,285.8100280761719,127961000,0.0
2020-06-29 00:00:00-04:00,287.1055025884501,290.15361758152187,284.7431894866832,290.0107421875,79773300,0.0
2020-06-30 00:00:00-04:00,289.5631059493023,295.4784100980651,289.4011901592949,293.7257080078125,113394800,0.0
2020-07-01 00:00:00-04:00,294.8782756347087,297.0881788651241,294.4020048903567,295.7831726074219,72396500,0.0
2020-07-02 00:00:00-04:00,299.3265755939887,300.7173068533717,296.7261563903732,297.4119873046875,69344200,0.0
2020-07-06 00:00:00-04:00,301.35557460154587,302.603401744099,300.5840182483416,302.0032958984375,61713800,0.0
2020-07-07 00:00:00-04:00,300.41253040229395,302.45095401133375,298.4979127649168,298.8884582519531,82910000,0.0
2020-07-08 00:00:00-04:00,299.67906343484924,301.28886087429566,297.8597347746377,301.174560546875,54638600,0.0
2020-07-09 00:00:00-04:00,301.80323532770245,302.05090541162315,295.9355763946665,299.4599914550781,83354200,0.0
2020-07-10 00:00:00-04:00,299.39333453273497,302.79391486872913,297.9169067467068,302.5176696777344,57550400,0.0
2020-07-13 00:00:00-04:00,304.9370534634065,307.3945972466262,299.22180561761274,299.8981018066406,102997500,0.0
2020-07-14 00:00:00-04:00,298.4312682665687,304.58470786262654,297.1929758283223,303.7845764160156,93657000,0.0
2020-07-15 00:00:00-04:00,307.10892142518463,307.70902724651614,304.1179270360913,306.57550048828125,87196500,0.0
2020-07-16 00:00:00-04:00,304.6132543985184,306.03253193123476,303.9464637208712,305.5657958984375,54622500,0.0
2020-07-17 00:00:00-04:00,306.60407028834766,307.26132626521724,304.5656174744597,306.45166015625,62774900,0.0
2020-07-20 00:00:00-04:00,306.1754246478003,309.6998400244093,305.40386831479725,308.92828369140625,56308800,0.0
2020-07-21 00:00:00-04:00,310.9572335920232,311.41443498016724,308.56634474588424,309.5855712890625,57292200,0.0
2020-07-22 00:00:00-04:00,309.2140638223516,311.67163754264476,309.0997634761545,311.3477478027344,57792900,0.0
2020-07-23 00:00:00-04:00,310.9762735098621,311.70021446572775,306.22309998048934,307.6328430175781,75738000,0.0
2020-07-24 00:00:00-04:00,305.71820465670845,306.708826882318,304.0988724863989,305.6515197753906,73766600,0.0
2020-07-27 00:00:00-04:00,306.36592516035364,308.06144785576345,305.5467243600494,307.8804626464844,48293000,0.0
2020-07-28 00:00:00-04:00,307.1279474097817,308.2805435491748,305.62294463740346,305.9277648925781,57495000,0.0
2020-07-29 00:00:00-04:00,306.832682934594,310.2713730853308,306.7945731327662,309.6903076171875,48454200,0.0
2020-07-30 00:00:00-04:00,306.6231243650621,309.01401299853705,304.4704001924137,308.5853576660156,61861700,0.0
2020-07-31 00:00:00-04:00,310.4332631607745,311.12862890754724,306.08014161154097,311.0238342285156,84986800,0.0
2020-08-03 00:00:00-04:00,312.7384310429514,313.976723360442,312.1764350484436,313.1861267089844,53077900,0.0
2020-08-04 00:00:00-04:00,312.3002709033744,314.3958740234375,312.3002709033744,314.3958740234375,41917900,0.0
2020-08-05 00:00:00-04:00,315.738960279083,316.61531132758176,315.4627150800952,316.34857177734375,42697700,0.0
2020-08-06 00:00:00-04:00,315.7485059627863,318.5870613797671,315.41511058267247,318.4632263183594,43679400,0.0
2020-08-07 00:00:00-04:00,317.4630771565872,318.9871495970332,316.52957588286387,318.6918640136719,57308300,0.0
2020-08-10 00:00:00-04:00,319.15854269254686,319.83483899702367,317.1581997911944,319.64434814453125,44282100,0.0
2020-08-11 00:00:00-04:00,320.8636397303638,321.5208957516221,316.25334193277376,317.0058288574219,69601100,0.0
2020-08-12 00:00:00-04:00,319.5205151915975,322.2257294964524,319.4919401100738,321.42559814453125,53774400,0.0
2020-08-13 00:00:00-04:00,320.6350136600759,322.19719583555496,319.8920323756868,320.8445739746094,41816100,0.0
2020-08-14 00:00:00-04:00,320.4445400435852,321.4066164124863,319.69202400050625,320.8541259765625,47260400,0.0
2020-08-17 00:00:00-04:00,321.90183557661396,322.28284631392694,320.8635689630022,321.8732604980469,35481000,0.0
2020-08-18 00:00:00-04:00,322.28288466185006,323.0068254973645,320.63497741705095,322.56866455078125,38733900,0.0
2020-08-19 00:00:00-04:00,322.9591894041544,323.49261032762655,320.64452049666704,321.2255859375,68054200,0.0
2020-08-20 00:00:00-04:00,319.44433479984826,322.7210802065875,319.3109940927927,322.22576904296875,42207800,0.0
2020-08-21 00:00:00-04:00,321.8828424893952,323.59740559375217,321.53037770962635,323.3688049316406,55106600,0.0
2020-08-24 00:00:00-04:00,325.8835485944449,326.72178990768106,323.34027863692546,326.6455993652344,48588700,0.0
2020-08-25 00:00:00-04:00,327.2265782256791,327.874299464887,326.0263666412425,327.78857421875,38463400,0.0
2020-08-26 00:00:00-04:00,328.39819003063303,331.3510451841443,327.83619407982746,331.0748291015625,50790200,0.0
2020-08-27 00:00:00-04:00,331.97030771876035,333.29432552805054,330.0842647415158,331.798828125,58034100,0.0
2020-08-28 00:00:00-04:00,332.85610389063527,334.07535584715095,331.62731721696207,333.9419860839844,48588900,0.0
2020-08-31 00:00:00-04:00,333.7229511956782,334.6278482627914,332.49416440766896,332.7322998046875,66099200,0.0
2020-09-01 00:00:00-04:00,333.58956168826063,335.9709155175891,332.66559523971074,335.86614990234375,54908700,0.0
2020-09-02 00:00:00-04:00,337.8379213851698,341.7242780848305,336.65675010636454,340.72412109375,69540000,0.0
2020-09-03 00:00:00-04:00,338.9809692589036,339.4667747694978,326.331218170783,328.99835205078125,148011100,0.0
2020-09-04 00:00:00-04:00,329.7032098839951,331.32251307022557,318.97758277660637,326.3121643066406,139156300,0.0
2020-09-08 00:00:00-04:00,320.73028857379114,326.37888261115927,317.0820668704551,317.3963928222656,114465300,0.0
2020-09-09 00:00:00-04:00,321.5303499174371,326.20733185393834,320.63495864254844,323.6640625,91462300,0.0
2020-09-10 00:00:00-04:00,325.5977450784326,326.27404140938177,317.053446593173,318.0440979003906,90569500,0.0
2020-09-11 00:00:00-04:00,319.88247590224347,320.97789275310646,315.2912191482959,318.20599365234375,84680200,0.0
2020-09-14 00:00:00-04:00,321.4732502964334,324.2261094309882,318.3584497776722,322.397216796875,65605700,0.0
2020-09-15 00:00:00-04:00,324.931020220783,325.78830193737275,322.4067905283321,324.026123046875,52920900,0.0
2020-09-16 00:00:00-04:00,325.302512739693,326.77894069012007,322.4543933992915,322.74017333984375,82096000,0.0
2020-09-17 00:00:00-04:00,317.72978703465196,321.673323376528,317.1868313233623,319.9015808105469,91523300,0.0
2020-09-18 00:00:00-04:00,320.7326225989403,320.8473804758969,313.6556047255725,316.2186279296875,105877900,0.0
2020-09-21 00:00:00-04:00,311.48468949245915,312.85226949828694,307.6879607507686,312.6992492675781,99450800,0.0
2020-09-22 00:00:00-04:00,314.2293756463734,316.4576685810508,311.637634180405,315.88385009765625,63612100,0.0
2020-09-23 00:00:00-04:00,316.4576958026749,316.74461966186357,308.0417879410213,308.5582275390625,93112200,0.0
2020-09-24 00:00:00-04:00,307.2001892085341,312.5366343995772,305.8421529965271,309.38067626953125,76681300,0.0
2020-09-25 00:00:00-04:00,308.5008423727385,315.19532431985516,307.6018959334722,314.3824462890625,71069400,0.0
2020-09-28 00:00:00-04:00,318.6764304765728,320.3404778774593,317.6531242121929,319.6040954589844,64584600,0.0
2020-09-29 00:00:00-04:00,319.39369835503675,320.15877024443176,317.146259549709,317.863525390625,51304000,0.0
2020-09-30 00:00:00-04:00,318.5521040285109,323.52515890177517,318.3512777636017,320.2735595703125,104081100,0.0
2020-10-01 00:00:00-04:00,322.9513670457049,323.9555276387606,320.38834388227497,322.3297424316406,88698700,0.0
2020-10-02 00:00:00-04:00,317.2227345911072,322.30097361498116,316.7349845562391,319.2693176269531,89431100,0.0
2020-10-05 00:00:00-04:00,321.39250677479413,325.1222836714894,321.34470072168733,324.9310302734375,45713100,0.0
2020-10-06 00:00:00-04:00,325.0744848710895,327.235855535233,319.78584527487254,320.31182861328125,90128900,0.0
2020-10-07 00:00:00-04:00,323.3626000820003,326.7194139365975,323.3339106125433,325.88739013671875,56999600,0.0
2020-10-08 00:00:00-04:00,327.8861709826916,328.84252555508647,326.9393601097955,328.77557373046875,45242500,0.0
2020-10-09 00:00:00-04:00,330.47787283932723,332.1897556396207,329.83713164083366,331.7115783691406,59528600,0.0
2020-10-12 00:00:00-04:00,334.33196091521387,338.56860427929473,333.82509420557915,337.0480041503906,80388500,0.0
2020-10-13 00:00:00-04:00,336.9045141998792,337.08622386389806,333.85374144371224,334.8483581542969,73255500,0.0
2020-10-14 00:00:00-04:00,335.44137275161677,336.56986416430647,331.98894668763575,332.74444580078125,57727900,0.0
2020-10-15 00:00:00-04:00,328.7085991673493,332.83048475438846,328.1539263954051,332.33319091796875,60357700,0.0
2020-10-16 00:00:00-04:00,333.7294810344827,335.4413638788545,331.9506755515951,332.13238525390625,89501900,0.0
2020-10-19 00:00:00-04:00,333.43300365945333,334.08331774039806,326.15515963823907,327.08282470703125,68425600,0.0
2020-10-20 00:00:00-04:00,328.46953141235736,331.74027687319744,327.6853428484865,328.3930358886719,60051900,0.0
2020-10-21 00:00:00-04:00,328.34518218169796,330.58307742597844,327.45577948895425,327.7713928222656,63575000,0.0
2020-10-22 00:00:00-04:00,327.9913567265653,330.1718439891865,325.7821799941316,329.5693359375,55399300,0.0
2020-10-23 00:00:00-04:00,330.8317408103556,330.88911975168537,328.15395959621327,330.68829345703125,49143900,0.0
2020-10-26 00:00:00-04:00,327.19755027207157,328.0104573857925,320.9716735083853,324.5771484375,91473000,0.0
2020-10-27 00:00:00-04:00,324.931015543341,325.27528915560225,323.23824939285333,323.4582214355469,65994100,0.0
2020-10-28 00:00:00-04:00,317.6053729453872,323.4869479806371,311.8959347359979,312.4028015136719,127094300,0.0
2020-10-29 00:00:00-04:00,312.64186542406475,318.84859703438326,310.9012931608882,315.577880859375,90597700,0.0
2020-10-30 00:00:00-04:00,313.95210317065215,315.3005667287234,308.5200157660391,312.2880554199219,120287300,0.0
2020-11-02 00:00:00-05:00,315.788330078125,317.85403052364,312.95749918417096,315.788330078125,86068300,0.0
2020-11-03 00:00:00-05:00,319.12599464111116,323.4869696352685,315.87439457502944,321.3638610839844,93294200,0.0
2020-11-04 00:00:00-05:00,325.9829986444929,332.75400521782564,324.7684388700585,328.5460510253906,126959700,0.0
2020-11-05 00:00:00-05:00,333.9972891473371,336.81854704348683,333.63386971007003,334.9536437988281,82039700,0.0
2020-11-06 00:00:00-05:00,334.6571031666433,336.16815953022524,332.4766162044699,334.8770751953125,74973000,0.0
2020-11-09 00:00:00-05:00,348.084414580252,348.4765235019281,338.6069361846581,339.0851135253906,172304200,0.0
2020-11-10 00:00:00-05:00,338.061725577635,339.6779669348327,335.2118079921743,338.5877380371094,85552000,0.0
2020-11-11 00:00:00-05:00,340.8447624138483,341.9541372157056,339.563250794192,341.1029968261719,58649000,0.0
2020-11-12 00:00:00-05:00,340.06053139956987,341.15078957435657,335.9291020054089,337.7939758300781,67546200,0.0
2020-11-13 00:00:00-05:00,339.7640509719905,343.2356224589506,339.2284947895771,342.4705505371094,62892200,0.0
2020-11-16 00:00:00-05:00,345.2249135183841,346.946340221386,343.89556654018173,346.7455139160156,74541100,0.0
2020-11-17 00:00:00-05:00,344.25899053814794,346.1238938124573,342.7001277617322,344.880615234375,66111000,0.0
2020-11-18 00:00:00-05:00,345.15790647833825,345.7221521316864,340.6917181167333,340.72998046875,70591300,0.0
2020-11-19 00:00:00-05:00,340.0797047385419,342.5470867876583,338.69297888148185,342.16455078125,59940900,0.0
2020-11-20 00:00:00-05:00,341.89671311422825,342.10711225895415,339.7449156191037,339.8214111328125,70417300,0.0
2020-11-23 00:00:00-05:00,341.68635317542214,343.15914735749556,339.38153520279826,341.8584899902344,63230600,0.0
2020-11-24 00:00:00-05:00,344.48845945273314,347.9313416215782,343.6086296230209,347.3670959472656,62415900,0.0
2020-11-25 00:00:00-05:00,347.2810613296825,347.3097508011465,345.7030820279073,346.8315734863281,45330900,0.0
2020-11-27 00:00:00-05:00,347.96001875549223,348.2851757841311,346.7550027427067,347.7974548339844,28514100,0.0
2020-11-30 00:00:00-05:00,346.99410343311405,347.27145442051113,343.49387151492624,346.2577209472656,83872700,0.0
2020-12-01 00:00:00-05:00,349.6145188295903,351.63241279967673,349.0024379452881,350.04486083984375,74231400,0.0
2020-12-02 00:00:00-05:00,348.89723060306727,350.94381390936,348.3042955254088,350.78125,45927000,0.0
2020-12-03 00:00:00-05:00,350.6760350264674,352.1201395536779,349.54754380477937,350.68560791015625,62882000,0.0
2020-12-04 00:00:00-05:00,351.28815733074595,353.7077331542969,351.1925160394323,353.7077331542969,50749900,0.0
2020-12-07 00:00:00-05:00,352.913944173302,353.4877627382142,351.67069493734596,352.98089599609375,48944300,0.0
2020-12-08 00:00:00-05:00,351.670652877673,354.597095104537,351.6228468303248,354.01373291015625,42458900,0.0
2020-12-09 00:00:00-05:00,354.69279187828886,354.8553558132035,349.9779707957533,350.83868408203125,74098300,0.0
2020-12-10 00:00:00-05:00,349.4232197283184,351.8045329626148,348.5242442130375,350.723876953125,57735400,0.0
2020-12-11 00:00:00-05:00,348.97373168236885,350.73342036161216,347.4053255666696,350.3126220703125,57698600,0.0
2020-12-14 00:00:00-05:00,352.55059525991373,353.65994098023657,348.5625834929556,348.7442932128906,69216200,0.0
2020-12-15 00:00:00-05:00,351.3646267839614,353.45904541015625,349.94924084577764,353.45904541015625,63865300,0.0
2020-12-16 00:00:00-05:00,353.67900302185564,354.96051445837077,352.77045463727126,354.01373291015625,58420500,0.0
2020-12-17 00:00:00-05:00,355.7065440054794,356.20383790707626,354.8553743742703,355.9934387207031,64119500,0.0
2020-12-18 00:00:00-05:00,356.2911097272924,356.4639802828248,352.49739533516225,354.5719299316406,136542300,0.0
2020-12-21 00:00:00-05:00,350.52853807655515,363.48474417488325,347.70486831114766,353.3041687011719,96386700,0.0
