Date,Open,High,Low,Close,Volume
2020-01-02 00:00:00-05:00,59.46039678145835,59.74929428100586,58.95482805734162,59.74929428100586,23753600
2020-01-03 00:00:00-05:00,58.551368247188,59.231270335689054,58.302319473359354,58.792945861816406,20538400
2020-01-06 00:00:00-05:00,57.85901618328688,59.09180692238096,57.59751419616198,59.03950500488281,26263600
2020-01-07 00:00:00-05:00,59.323415344794476,60.21252126415603,58.87263768603215,59.754268646240234,31485600
2020-01-08 00:00:00-05:00,59.71193924034575,60.27977020337806,59.31097051818684,59.86635208129883,27710800
2020-01-09 00:00:00-05:00,60.730548995048785,61.248567134373324,59.985891744472454,60.52383804321289,25511200
2020-01-10 00:00:00-05:00,61.597246065435506,61.901085934579704,60.70565081993506,60.84761047363281,31629600
2020-01-13 00:00:00-05:00,61.6794250623026,63.00685558664758,61.45278974834987,62.755313873291016,31984000
2020-01-14 00:00:00-05:00,62.32694980331522,62.58098063718509,61.45278990465231,61.58478546142578,35908800
2020-01-15 00:00:00-05:00,61.71179747157072,61.93594366075382,60.89989979121532,61.158912658691406,26310400
2020-01-16 00:00:00-05:00,61.69436537826186,62.05548535679164,61.46025891212751,61.99571228027344,28419200
2020-01-17 00:00:00-05:00,62.187481963032916,62.262197359901386,61.60719782761668,62.082881927490234,25379200
2020-01-21 00:00:00-05:00,61.716783206182974,62.08537437022997,61.4079651228665,61.74916076660156,21791600
2020-01-22 00:00:00-05:00,62.20242414673296,63.15628146422865,62.013148435237454,62.28959274291992,23924000
2020-01-23 00:00:00-05:00,62.69056419550188,63.0591553551889,61.80145815604529,62.97447967529297,24451600
2020-01-24 00:00:00-05:00,64.13006415995608,64.62816174566447,61.83881602573405,62.38174057006836,37351200
2020-01-27 00:00:00-05:00,59.333380665801904,60.332064871040046,57.83659511758613,59.82151412963867,47053600
2020-01-28 00:00:00-05:00,60.48150506660181,62.080397971785146,59.94854076487403,61.75663375854492,31097600
2020-01-29 00:00:00-05:00,61.61217761574874,61.97329758720192,60.75296008362006,61.15143585205078,25884800
2020-01-30 00:00:00-05:00,60.172677196732245,61.35316980767709,59.622277708879075,61.21868133544922,29050400
2020-01-31 00:00:00-05:00,60.760432667524526,60.87997502083809,58.46420255496146,58.88260269165039,37042000
2020-02-03 00:00:00-05:00,58.70080370410354,60.04815867703424,58.63854150165961,59.85390090942383,25556400
2020-02-04 00:00:00-05:00,61.273480539947684,61.73920061469991,60.77289378259662,61.54743576049805,27154400
2020-02-05 00:00:00-05:00,62.757809817441064,62.85991693947782,61.617165833111855,62.45147705078125,20822000
2020-02-06 00:00:00-05:00,62.79516271583602,63.320655822753906,61.983265016125394,63.320655822753906,21828400
2020-02-07 00:00:00-05:00,62.91967454872721,63.141327778938305,62.40414562460618,62.658172607421875,18975200
2020-02-10 00:00:00-05:00,62.88481442093369,65.4998265057646,62.83500542697344,65.49235534667969,52960800
2020-02-11 00:00:00-05:00,66.5757298680422,67.86580088275299,65.95559316145147,66.71768951416016,63855600
2020-02-12 00:00:00-05:00,67.2456622129198,67.94050282335154,66.8571467317003,67.8757553100586,37464400
2020-02-13 00:00:00-05:00,67.2954640871309,68.10985840595102,67.02150892790034,67.43742370605469,52801600
2020-02-14 00:00:00-05:00,71.54176653005544,73.46193080589029,71.2279625844541,72.17185974121094,104192400
2020-02-18 00:00:00-05:00,71.13830338888394,74.04469864946242,70.94403802714318,73.86040496826172,62016400
2020-02-19 00:00:00-05:00,75.08571618699895,78.55247863818865,75.08571618699895,78.37565612792969,69433200
2020-02-20 00:00:00-05:00,77.89497796300878,78.77910562161301,73.80560157823138,76.88135528564453,81005200
2020-02-21 00:00:00-05:00,75.75815807907098,76.00969980914597,72.38852798569194,73.23778533935547,76818000
2020-02-24 00:00:00-05:00,67.29048359549552,70.19937122436183,66.74506621503748,68.06004333496094,85691600
2020-02-25 00:00:00-05:00,68.81218250825101,69.43231920750095,64.24462828834561,65.26323699951172,105549600
2020-02-26 00:00:00-05:00,65.2657387269234,68.60050635928287,65.25079640447849,66.65792083740234,74773200
2020-02-27 00:00:00-05:00,63.52050899725216,66.53580348516533,62.02283179330549,62.947357177734375,90641600
2020-02-28 00:00:00-05:00,60.42048498519644,67.89641329262888,60.25351915524792,67.30083465576172,113325200
2020-03-02 00:00:00-05:00,69.00285016643242,69.17479720914933,65.04060776603549,68.88572692871094,89074400
2020-03-03 00:00:00-05:00,69.44395635450016,70.04202957145124,65.40445441983452,66.25920867919922,65279200
2020-03-04 00:00:00-05:00,67.33322742762263,70.9939425668272,66.58563426271895,70.89924621582031,59740800
2020-03-05 00:00:00-05:00,68.90317116643385,70.5727989708399,67.65718253774608,68.1032485961914,54032800
2020-03-06 00:00:00-05:00,66.30653225842451,66.88218604255066,64.29301783667728,66.29656982421875,51541200
2020-03-09 00:00:00-04:00,59.78253969434682,64.64189589984461,59.35391925305003,61.1630973815918,61416000
2020-03-10 00:00:00-04:00,63.92920203354938,65.06055450439453,61.300164635539446,65.06055450439453,58064800
2020-03-11 00:00:00-04:00,63.6600544578915,63.94413972102339,60.44789583602819,61.41976547241211,49996400
2020-03-12 00:00:00-04:00,56.184126703095934,58.840571843123705,53.77687551200945,53.90396499633789,81654000
2020-03-13 00:00:00-04:00,57.44008817013005,60.06164987494697,54.72632450369157,60.01679229736328,63483600
2020-03-16 00:00:00-04:00,52.93210285124829,56.3436211637995,48.344370679816365,48.94244384765625,72697200
2020-03-17 00:00:00-04:00,50.06632782639751,55.03782286965153,47.59677686793749,54.14320373535156,83363200
2020-03-18 00:00:00-04:00,49.86447154628779,52.316576506007245,45.02504787083407,50.54228973388672,87426800
2020-03-19 00:00:00-04:00,50.327981655028346,54.00862985969098,48.19235501084917,53.07164764404297,76551200
2020-03-20 00:00:00-04:00,54.57430830036594,57.3952287098377,51.11793665812868,51.272438049316406,80463600
2020-03-23 00:00:00-04:00,51.26246999938176,53.9463269858577,49.470737597366224,53.001869201660156,64387600
2020-03-24 00:00:00-04:00,57.06628756982437,62.96230753875463,56.82955045611762,62.095096588134766,110164400
2020-03-25 00:00:00-04:00,63.24639806291226,65.24496534653393,60.71953269630859,61.20795822143555,79343200
2020-03-26 00:00:00-04:00,63.28128049068367,65.34463766236875,62.29944069690743,64.10363006591797,69610800
2020-03-27 00:00:00-04:00,62.29943518993308,65.56890833191493,61.97049234695147,62.97974395751953,63882800
2020-03-30 00:00:00-04:00,63.635140931794275,66.27663493895149,63.19405982645783,66.18443298339844,60225200
2020-03-31 00:00:00-04:00,66.5856434103754,68.62906044556057,64.230721575441,65.68852996826172,94996000
2020-04-01 00:00:00-04:00,63.70739862739342,65.17268250747844,60.126428437442826,60.57249450683594,65691200
2020-04-02 00:00:00-04:00,60.864062107309934,63.7946263881305,60.383108454528525,63.66255187988281,67576400
2020-04-03 00:00:00-04:00,63.28626821761539,63.70242804297669,59.406257059870605,60.781829833984375,66321200
2020-04-06 00:00:00-04:00,63.60524185229455,67.25349714870407,63.02959179442981,66.88468170166016,72788400
2020-04-07 00:00:00-04:00,69.10253838320583,69.3392793059999,64.11858299732982,64.54969787597656,78452000
2020-04-08 00:00:00-04:00,65.64118373590945,66.77254371053702,64.94093862950979,66.52334594726562,54244400
2020-04-09 00:00:00-04:00,67.78178685024952,68.01105212252179,64.89608030035959,65.52655029296875,52556400
2020-04-13 00:00:00-04:00,64.92848107781163,67.33324583284488,64.04383196615868,67.24602508544922,39840800
2020-04-14 00:00:00-04:00,68.52938906057452,71.10111195886311,68.25278317690628,70.75971221923828,53094800
2020-04-15 00:00:00-04:00,69.0776271065601,70.8145359234919,68.6240853254014,69.98470306396484,36614800
2020-04-16 00:00:00-04:00,71.53968261067946,74.5101229660558,71.40760811496953,73.4385757446289,74562000
2020-04-17 00:00:00-04:00,74.26092314627537,74.47522954258176,71.50479687548099,72.8454818725586,53912000
2020-04-20 00:00:00-04:00,71.57956711918621,73.13954763868036,71.08864719370112,71.53221893310547,44938800
2020-04-21 00:00:00-04:00,70.35102941673121,70.96405386757513,66.5632198628397,67.16130065917969,73516000
2020-04-22 00:00:00-04:00,69.08508307477399,71.73654272367523,68.62904701204647,71.30792236328125,48335600
2020-04-23 00:00:00-04:00,71.72909000939565,73.04984284182132,70.52297363438652,70.77466583251953,42416000
2020-04-24 00:00:00-04:00,70.67249922760654,72.18513173360104,69.92490581039966,72.16519165039062,35232800
2020-04-27 00:00:00-04:00,73.51083961812841,75.63151484013352,73.26413628665323,74.03166198730469,47938800
2020-04-28 00:00:00-04:00,75.50692010942589,75.80596045875475,72.55143837200215,72.60625457763672,44290400
2020-04-29 00:00:00-04:00,73.95441214777759,74.90385494914281,73.20183769460887,74.37555694580078,37916000
2020-04-30 00:00:00-04:00,73.83481102593662,74.37556593997418,72.69597536682029,72.83552551269531,37591600
2020-05-01 00:00:00-04:00,70.8593896140224,71.99323646065706,69.98470298067342,70.46814727783203,34209600
2020-05-04 00:00:00-04:00,69.99466432542579,72.72586950048904,69.99466432542579,72.58881378173828,31755600
2020-05-05 00:00:00-04:00,73.63047099167423,74.82661733644844,72.58882605923445,73.19935607910156,36889600
2020-05-06 00:00:00-04:00,73.9942888776231,75.25772334303103,73.61551102108216,74.20860290527344,32346400
2020-05-07 00:00:00-04:00,75.60161344123478,76.60588005398908,75.08826669257594,75.97291564941406,37373200
2020-05-08 00:00:00-04:00,76.69061627807618,77.93660516967773,76.35171094991863,77.87430572509766,33921600
2020-05-11 00:00:00-04:00,77.82446390545977,80.8646798733249,77.5378879785091,80.39618682861328,46906000
2020-05-12 00:00:00-04:00,80.97431828483681,81.46274375023539,77.67742928234473,77.77462005615234,49306000
2020-05-13 00:00:00-04:00,78.92093406194427,80.52576825344006,75.7037900503086,77.55034637451172,62585200
2020-05-14 00:00:00-04:00,78.16584735926864,80.10211078652097,76.62829417550523,80.04728698730469,60231200
2020-05-15 00:00:00-04:00,78.64431664242633,84.73221582130034,78.48732084387404,84.6350326538086,98766000
2020-05-18 00:00:00-04:00,87.32388219902616,88.87887378418004,86.52644632694556,87.22171020507812,77446000
2020-05-19 00:00:00-04:00,87.6204234564549,90.58338856496249,87.34631199589658,87.7724380493164,71732000
2020-05-20 00:00:00-04:00,89.62148796655063,90.13981597223463,88.60226241410874,89.41215515136719,58753600
2020-05-21 00:00:00-04:00,90.22454135451471,90.2345113943981,87.09461806340451,87.47090911865234,76106800
2020-05-22 00:00:00-04:00,87.96930995669415,90.63821602700881,86.85290117461074,89.97285461425781,103876400
2020-05-26 00:00:00-04:00,91.27364698998403,91.52284471223196,86.44170711015022,86.89773559570312,77078000
2020-05-27 00:00:00-04:00,85.97321648785024,86.05046717543193,79.71087634254366,84.97891998291016,117589200
2020-05-28 00:00:00-04:00,83.85254979433807,87.3238802866474,83.52361453885213,84.59765625,73489600
2020-05-29 00:00:00-04:00,85.27047870806659,88.47017669677734,84.57770931244885,88.47017669677734,74525600
2020-06-01 00:00:00-04:00,88.04904510254057,88.1238089968061,86.6161579189444,87.77991485595703,38987600
2020-06-02 00:00:00-04:00,87.68022141226837,88.08890172834616,86.30215829171331,87.96929168701172,39132000
2020-06-03 00:00:00-04:00,87.9394007028598,88.37798358675609,86.72082001266882,87.41358947753906,36544000
2020-06-04 00:00:00-04:00,87.03960410977179,89.18617945094438,86.53599776663732,87.42354583740234,42428000
2020-06-05 00:00:00-04:00,87.70278206794806,89.72220634593657,86.84016657646282,88.9543228149414,48174800
2020-06-08 00:00:00-04:00,88.52801663026844,88.6526723760558,86.61828969179997,87.80751037597656,38773600
2020-06-09 00:00:00-04:00,87.75763725931162,90.84661001827507,87.27147685045969,90.21086120605469,46848800
2020-06-10 00:00:00-04:00,91.42500588533281,94.73835741037422,91.2829041315877,93.40953063964844,63218000
2020-06-11 00:00:00-04:00,91.24800920184977,92.35744842265724,87.61803436249056,87.72025299072266,58365200
2020-06-12 00:00:00-04:00,91.37265573873127,91.61947166470739,86.79280515274232,89.07898712158203,57090800
2020-06-15 00:00:00-04:00,87.9097294682503,91.56962828316667,87.19670218886584,91.48486328125,40000400
2020-06-16 00:00:00-04:00,91.9959262010334,92.41227967543065,88.14406120698702,90.43523406982422,53571600
2020-06-17 00:00:00-04:00,90.88649977017195,92.73389880647571,90.45270021638775,92.10563659667969,40830400
2020-06-18 00:00:00-04:00,92.01588068584613,92.56935249379706,90.89397898932802,91.92613220214844,25440800
